# DATA SOURCE: SYNTHETIC (Planetary Computer tile coverage partial - see README)
# WARNING: This is SYNTHETIC data with realistic distributions.
latitude,longitude,B02,B04,B08,B11,B12,ndvi,iron_oxide_index,clay_index
21.0,79.14000000000007,0.016572465024608164,0.09246182959988271,0.2702609070451724,0.1433941507784131,0.18862942960016477,0.49017902500624977,5.0,0.7601897063800954
21.0,79.15000000000008,0.051331374122769904,0.1435397352562848,0.21232364420577654,0.309957373569867,0.14937709202819333,0.1932874043801297,2.79633532960457,2.074999380118244
21.0,79.16000000000008,0.03769506638996631,0.10055572025173175,0.0539250494281059,0.35000339200455766,0.0934353576901253,-0.3018542106573056,2.667609573748801,3.745941582315509
21.0,79.17000000000009,0.07738741997785717,0.02,0.4695177910534809,0.20758617290823642,0.1698558969562705,0.9182869329309858,0.2584399373939408,1.222131091742234
21.0,79.18000000000009,0.040599277734362574,0.0875680147769906,0.2817324999199484,0.05807027714727152,0.11101963705042481,0.5257628336903882,2.1568860198511817,0.5230631142181618
21.0,79.1900000000001,0.025350888959940095,0.06252374262958571,0.3069147265122625,0.27120347702708375,0.23630624241960885,0.6615201291414222,2.4663333298391805,1.1476780051825297
21.0,79.2000000000001,0.11156946306764538,0.10340845675633865,0.26220922501231836,0.2929779798015004,0.22364207312091106,0.43433558093896196,0.9268526872891383,1.3100306913721915
21.0,79.21000000000011,0.060706710985402645,0.26,0.19538831992755087,0.13522896620758493,0.17642487131777645,-0.14188260267312114,4.282887268167602,0.766496045148651
21.0,79.22000000000011,0.06938584614063636,0.11073926661897016,0.25120755190513305,0.23575389285640333,0.21409033523848667,0.38809095164901847,1.5959921600569145,1.1011888625596553
21.0,79.23000000000012,0.02449755441359489,0.08331881255310197,0.11076052378057945,0.25468582112952337,0.14909956750616693,0.14139429643430662,3.401107343464193,1.708159354306466
21.0,79.24000000000012,0.05078851826424305,0.13255206007908787,0.4993086498053415,0.2176824888593706,0.18395187471874858,0.5804389858886644,2.6098823976012917,1.1833665140616667
21.0,79.25000000000013,0.07032767769129444,0.11480751548836621,0.1490488001577719,0.16714603566402142,0.21938601476510144,0.12977246564129988,1.6324656108946305,0.7618809966843058
21.0,79.26000000000013,0.032350192677329324,0.11212377961807127,0.17020337161529403,0.2933156056494449,0.15759493408971323,0.20571734501243114,3.4659385305625268,1.8611994551573006
21.0,79.27000000000014,0.07803094055036851,0.15523823084721167,0.23027407956137239,0.23239610133862568,0.13238064142428332,0.194639306369154,1.9894445658778375,1.7555142403203714
21.0,79.28000000000014,0.04862083930243413,0.2303882653711328,0.40400757248525065,0.14116436233320054,0.05972890209114161,0.2736766175411994,4.73846745968764,2.363417996223219
21.0,79.29000000000015,0.057769187506199915,0.049544462586960714,0.27755089992627874,0.07783678600311789,0.1406233237139226,0.6970641085147847,0.8576278227191738,0.5535126314189107
21.0,79.30000000000015,0.04834880163311626,0.14760886799419207,0.15338642039696757,0.37111135967993647,0.1857711592281128,0.019194826708874506,3.0529995098738536,1.9976801620991773
21.0,79.31000000000016,0.12184834553526624,0.05736475480073561,0.40333383607574824,0.2638664783529735,0.19170167137837862,0.7509662240158066,0.47078813012733,1.3764432845998116
21.0,79.32000000000016,0.06575508325786003,0.11646050585368699,0.3519000626785629,0.22655814829903692,0.16945825328591752,0.5026886817402848,1.7711255146597864,1.3369555260497248
21.0,79.33000000000017,0.034308672131320966,0.05731253954055319,0.3335434957216605,0.1892807754204387,0.11699504525188496,0.7067332500702433,1.6704971604302308,1.6178529171995326
21.0,79.34000000000017,0.09059634736309358,0.07718532745579351,0.35217342411709973,0.1827701110057759,0.04503892155261733,0.6404623070797582,0.8519695287631399,4.058048112596289
21.0,79.35000000000018,0.029174690500867184,0.08189640343048053,0.5,0.14419843460908183,0.11893924509976002,0.7185189563516844,2.807104436886342,1.2123705204863093
21.0,79.36000000000018,0.07194590785014046,0.13255266877378505,0.5,0.18899810488080254,0.1283027564472991,0.5808960254336272,1.8423934390493195,1.4730634786566565
21.0,79.37000000000019,0.01,0.13007817775769315,0.21462846569968752,0.07049389494158209,0.12769355164049587,0.24528186364333862,5.0,0.5520552446128424
21.0,79.3800000000002,0.02559441853304476,0.04333130494214113,0.4465884992811327,0.16707554425719814,0.1740878178488927,0.8231085797725827,1.6929982104065615,0.9597199058824829
21.0,79.3900000000002,0.07122583707607132,0.09517736443999036,0.32341681897590796,0.19653437385541744,0.2422638205507384,0.5452523315514464,1.3362758264913128,0.8112411227046271
21.0,79.4000000000002,0.08735399739985986,0.08374184755303826,0.33590958161379336,0.31282992396398784,0.14897646009205098,0.600898070337362,0.9586492885248052,2.099861438248079
21.0,79.41000000000021,0.0702210484356966,0.042279803572982846,0.117672916835686,0.21490514756385823,0.13178341054217313,0.4713462392070857,0.6020958737391977,1.6307450726661084
21.0,79.42000000000021,0.06149055152835021,0.08375931798302132,0.27076142346119975,0.2730446179712827,0.1294789093497915,0.527478602982818,1.362149399622626,2.1087960898926337
21.0,79.43000000000022,0.0558068891323187,0.07992068846176326,0.2074176409663633,0.3115394573579335,0.14847923834538174,0.4437171772870623,1.4320935920484859,2.098202150144605
21.0,79.44000000000023,0.020364340288974478,0.18914865945381687,0.37240588148935116,0.29087190656768036,0.10066531198257599,0.3263391329631272,5.0,2.889494906935544
21.0,79.45000000000023,0.04300467374815598,0.10921839301442371,0.39760805004030125,0.24943568931649207,0.14790992793729862,0.5690106759836866,2.539686579185786,1.6864026142558297
21.0,79.46000000000024,0.050660836871203554,0.03661529996982628,0.08395136489839003,0.2170303875426478,0.16426061681658574,0.39261320648657283,0.7227535540054147,1.32125637670568
21.0,79.47000000000024,0.09607366678656458,0.06894903983315799,0.2900965135995946,0.14724483941104363,0.15202430317872007,0.6159315206399382,0.7176684524237741,0.9685611855170695
21.0,79.48000000000025,0.07454854868705091,0.171879931362323,0.4053861504794473,0.3208753003158537,0.16423709670023465,0.40450361873275353,2.3056106947608157,1.9537321748090912
21.0,79.49000000000025,0.011228795339114975,0.22713302418923023,0.27543210376867805,0.39945878010659946,0.16286738046742225,0.09610511530334936,5.0,2.4526628887558943
21.01,79.0,0.07964251908184383,0.03644066751048165,0.32350636450023657,0.25374742277552925,0.06128516588767778,0.797522055693613,0.4575529238003946,4.1404378806210405
21.01,79.01,0.058247531587510434,0.02450302459443809,0.286616546762709,0.3637081403898284,0.18154350791977006,0.8424848393196435,0.42067060842840975,2.0034213525840903
21.01,79.02000000000001,0.04937233999082111,0.17435860701487108,0.28656602319526364,0.12240998043572378,0.1159692577168771,0.24343983549955533,3.531503807478762,1.0555381895175788
21.01,79.03000000000002,0.08791028866522584,0.11492456709483587,0.22616850219317172,0.1481085630654316,0.09454804184980181,0.3261395351653752,1.3072937048558066,1.5664900087943288
21.01,79.04000000000002,0.10036998567487826,0.06442829072494496,0.13254191958643097,0.2884641055423777,0.09393740860724979,0.34580675280403783,0.6419079391866449,3.0708118257909214
21.01,79.05000000000003,0.09725840357348564,0.15647471247836603,0.14294698525749966,0.2961603776528721,0.170657080523626,-0.04517951544140224,1.6088554466067575,1.7354121878249877
21.01,79.06000000000003,0.04402347430332047,0.02,0.32693525144553454,0.3199647523600256,0.1376712536387568,0.8847047109747217,0.45430307968812883,2.324121729632728
21.01,79.07000000000004,0.059803628724463126,0.1283815263430515,0.2588458255518916,0.2719403821789525,0.0645215608007288,0.3369191213810327,2.146717997997741,4.214721069711146
21.01,79.08000000000004,0.07889790294210641,0.11155284691372266,0.2439487755392813,0.1666417204230155,0.17234189075961343,0.37242004037778725,1.4138886156985553,0.9669252181917791
21.01,79.09000000000005,0.09810635381367022,0.13523080558151235,0.21631099576776897,0.2121484730456456,0.07627959346005778,0.2306416757608681,1.3784102679069106,2.7811956402024243
21.01,79.10000000000005,0.05434477286464068,0.05752416190829755,0.22908111545192952,0.11951212203533704,0.15507106792590958,0.5985826746244732,1.0585040431712822,0.7706925834506325
21.01,79.11000000000006,0.0630302307000848,0.10132748645613333,0.3651911794488191,0.14749865288320585,0.15982494628365168,0.5656015765720395,1.6076013869839267,0.9228762857153902
21.01,79.12000000000006,0.035289950779818405,0.06070301495761539,0.22787559181320294,0.2942710798542588,0.19199885408475112,0.5792964997243266,1.7201218319725742,1.5326710208962817
21.01,79.13000000000007,0.03247380127757907,0.14008195529506293,0.1281935286698492,0.3443941428154448,0.23662423932334137,-0.044314249088586825,4.313691325087056,1.4554474370619894
21.01,79.14000000000007,0.09261577467182507,0.06154614710547773,0.3375651775540239,0.2510102999364232,0.0791261837049716,0.6915840601989207,0.6645320114970401,3.17227860445169
21.01,79.15000000000008,0.10880720085712375,0.08085596643358978,0.24361233361353526,0.10482457353276478,0.14455630719684612,0.5016094549333361,0.7431122731063695,0.7251470066782192
21.01,79.16000000000008,0.06583969635258899,0.05716738420838935,0.26813958655328507,0.1999117497140953,0.13318323524778763,0.6485326821803777,0.8682814060291948,1.5010278823160914
21.01,79.17000000000009,0.09798598693675967,0.1228654496729447,0.426657830639959,0.1389500077937938,0.16850748429804652,0.5528289551968557,1.253908373927503,0.8245924997940602
21.01,79.18000000000009,0.07860908075142792,0.13097804466626495,0.2647439442649577,0.3067573277651408,0.15742343854667926,0.3380299889985101,1.6661948371310307,1.9486128012590687
21.01,79.1900000000001,0.0482864073618451,0.08707517720170169,0.29661836731188135,0.18323945065061495,0.12883268786316723,0.5461212289125431,1.8033061844683032,1.4223055774711646
21.01,79.2000000000001,0.07836186816525118,0.09780951979839927,0.15070765087017676,0.14779766024528843,0.12423489056945536,0.21285503495867994,1.248177486878168,1.1896630604241862
21.01,79.21000000000011,0.11354109699397777,0.03815634341465629,0.24753305476491375,0.22558573155849643,0.09027745724079567,0.7328823281897409,0.3360575544119884,2.4988046651216
21.01,79.22000000000011,0.0662052188267001,0.08393293407972648,0.3313526045208704,0.17838918802157377,0.19531307912032342,0.5957820520678495,1.2677691493272432,0.9133499340325355
21.01,79.23000000000012,0.11409930967441877,0.09373181531832808,0.11576262661588645,0.3267620737142559,0.16870020907997435,0.1051617937146051,0.8214932719894761,1.936939351187505
21.01,79.24000000000012,0.01,0.26,0.2922845093115821,0.20539588460712352,0.19144840988975464,0.05845630062298659,5.0,1.0728523920262136
21.01,79.25000000000013,0.09157707513125517,0.050901318969031134,0.28317910726449225,0.12435402185427193,0.129860193176222,0.695275059495915,0.5558303630083457,0.9575992358933422
21.01,79.26000000000013,0.06941141204714353,0.15376708955009508,0.278128745558756,0.07129605389696986,0.11235822656527605,0.287943633326595,2.2152998302948808,0.6345423562919552
21.01,79.27000000000014,0.05770977948602231,0.1348943509386298,0.37861588986583683,0.21954494483105674,0.09110424666853609,0.474618653170247,2.33746085856308,2.409821195150687
21.01,79.28000000000014,0.06931282329606334,0.10606545617960286,0.3092438514848651,0.1820648920299408,0.16278587918703036,0.48922186791077094,1.5302429043112233,1.1184317265560666
21.01,79.29000000000015,0.01,0.16500481936780265,0.4245071898356579,0.12107667754417464,0.09267033877358556,0.4401986157575839,5.0,1.3065310758099098
21.01,79.30000000000015,0.05972984336487279,0.14217348457555326,0.17824104844061028,0.36485502274548043,0.23691315344832475,0.11256531816545612,2.3802755260720834,1.540037002086752
21.01,79.31000000000016,0.07691337714535049,0.10986636782671429,0.29209245672184914,0.26720716032004216,0.0789178709453251,0.4533451630386693,1.428442902412738,3.3858891120691337
21.01,79.32000000000016,0.11041682134224351,0.09199517387929522,0.28784667863900953,0.21822474847438894,0.15780300596062213,0.5156132832906157,0.833162671028488,1.3828934817030987
21.01,79.33000000000017,0.05041189345178854,0.18574758188576468,0.17337455062450727,0.37848340451034673,0.22228273536068624,-0.03445354696276803,3.6845983913487537,1.7027116556125284
21.01,79.34000000000017,0.04158519191320227,0.1376187693524322,0.3768295002091504,0.2659775223378976,0.17371448796318728,0.4649850042533474,3.3093214841653644,1.5311188220590466
21.01,79.35000000000018,0.050667288692461745,0.08911878105019275,0.5,0.1940401042724452,0.15236368562458574,0.6974505517335648,1.7589017130013043,1.2735324913522648
21.01,79.36000000000018,0.09306206353106,0.040630112216045976,0.28129939255163355,0.1462545885206408,0.09497581765190188,0.747583793024837,0.4365915672912871,1.539913969497905
21.01,79.37000000000019,0.07534253328978825,0.08510077450417029,0.33440210882739385,0.2759587081117646,0.07413154057161138,0.5942779994357141,1.1295183567016165,3.7225546051202305
21.01,79.3800000000002,0.04946719388698649,0.06103845742409063,0.2932518475815503,0.2461456869527087,0.18154250544587577,0.6554325275376055,1.233917926295723,1.355857055142977
21.01,79.3900000000002,0.08063802299339827,0.0903190170153822,0.21434153300930048,0.2299823437579403,0.2181673620387437,0.40708426457958513,1.1200549511335491,1.0541555872673698
21.01,79.4000000000002,0.06803232648043875,0.14217752538736186,0.10452397221981688,0.1585451537991703,0.12073750047608772,-0.15262798774021916,2.0898524647581582,1.3131392735702405
21.01,79.41000000000021,0.09405934971598415,0.07420793379652461,0.21692265169048244,0.2600563296903965,0.08554692461917864,0.4902086038339185,0.7889479774387507,3.03992610539856
21.01,79.42000000000021,0.04381840718367684,0.09060706474753313,0.14920416190484628,0.16431507818061708,0.03,0.24434676370601463,2.0677854437052057,5.0
21.01,79.43000000000022,0.054930135602064306,0.1227991822100314,0.45971020780593164,0.2517131210141231,0.09310175781686914,0.5783787030949488,2.2355521361913646,2.703634460252389
21.01,79.44000000000023,0.05287675540603256,0.12589723528820732,0.27868903060769645,0.3178860902470818,0.1362771578750439,0.3776494858108606,2.3809561324889543,2.3326439659483906
21.01,79.45000000000023,0.020614551556033672,0.02,0.2565080670953037,0.17004160349328284,0.22173616204183252,0.8553387591699192,0.9701884539480732,0.7668645558342283
21.01,79.46000000000024,0.07328360831193445,0.06733198820938388,0.38091538247880186,0.10589075200489263,0.17525668461164415,0.6995766505401283,0.9187864744719458,0.6042037836052777
21.01,79.47000000000024,0.07211165816539379,0.09987134769117456,0.18072488971443293,0.14202169656908503,0.1566742702353333,0.28814905980926625,1.3849542514140545,0.9064774724344523
21.01,79.48000000000025,0.06431340369927087,0.13924315825707,0.21711359619956694,0.2850009178681262,0.12123401693493902,0.2185182038695459,2.165072131645575,2.3508329166886424
21.01,79.49000000000025,0.05700238599874257,0.07138390209974727,0.3015072269248848,0.23293117961660711,0.11190171413719766,0.6171327415735411,1.252296736773304,2.0815693593653424
21.020000000000003,79.0,0.027378877738487552,0.02469789175832501,0.35407689914234824,0.2205785834917872,0.22004237987539815,0.8695906253788622,0.9020783066428757,1.0024368192911246
21.020000000000003,79.01,0.05710064031703915,0.16167899519023893,0.3022685045168795,0.2323961203538279,0.15961692703791935,0.3030289189727054,2.8314742883688044,1.4559616233748354
21.020000000000003,79.02000000000001,0.05931856450419677,0.0739855044469746,0.27783251425158934,0.26297519352872295,0.04426996540394866,0.5794103738652706,1.24725716039562,5.0
21.020000000000003,79.03000000000002,0.045411681923351224,0.05163333363638524,0.2617117735236032,0.16926266043068383,0.11554301760513755,0.6704379134055279,1.1370055310841551,1.4649319689973588
21.020000000000003,79.04000000000002,0.06452142865001946,0.07406618441147064,0.2948235855526795,0.24979658980498104,0.10612919841141824,0.5984373085293719,1.1479315608219278,2.3537027821623084
21.020000000000003,79.05000000000003,0.08136152570443582,0.09147898569376552,0.27586529051292796,0.17691218018309218,0.12154679954112625,0.5019441344588135,1.1243518946983428,1.4555066912945083
21.020000000000003,79.06000000000003,0.12570557703631552,0.0744902134184709,0.15360277252230936,0.16496384303074524,0.17682553301425366,0.3468434539661561,0.5925768380005405,0.9329186804948347
21.020000000000003,79.07000000000004,0.07423733438495472,0.02,0.2621079221633185,0.18287587956224804,0.14312775591028684,0.858210291369754,0.26940622449278934,1.2777107994979284
21.020000000000003,79.08000000000004,0.07660651172168241,0.13420264787548453,0.15103113410822863,0.20092147874612137,0.14447672964981612,0.05899892400474891,1.7518438665875966,1.3906840159937734
21.020000000000003,79.09000000000005,0.06652662252701441,0.19387550214649246,0.2674082542900867,0.2681782937815672,0.213813658066261,0.15940893452588586,2.914254391560915,1.2542617533489484
21.020000000000003,79.10000000000005,0.011076863541028121,0.12402087965357927,0.21213520585118065,0.24308190565777643,0.11313694551066461,0.2621232515814186,5.0,2.1485634453513374
21.020000000000003,79.11000000000006,0.06772458373652279,0.05227257318300629,0.5,0.04,0.24098997629436644,0.8107000935343579,0.7718404487975093,0.16598200721237577
21.020000000000003,79.12000000000006,0.07020690629823004,0.08954033864209815,0.25801056162483454,0.16946446095772455,0.11403462043144455,0.4847353950309757,1.275377925559123,1.4860790536063166
21.020000000000003,79.13000000000007,0.14217726337455777,0.09715914739082045,0.12247604337384728,0.19829010158507518,0.15187990983062732,0.11526793991144299,0.6833662782390435,1.3055716300835718
21.020000000000003,79.14000000000007,0.06238917105656544,0.12119177558247508,0.2503819789323142,0.33075434270258086,0.13317982022986033,0.3476838763377426,1.9425129928132028,2.483516961378737
21.020000000000003,79.15000000000008,0.07708642027000744,0.12379361954872183,0.3166358745637959,0.14949981741324836,0.15323095667504663,0.43785045631395225,1.605906967200245,0.9756502247305299
21.020000000000003,79.16000000000008,0.0668786469088417,0.06751304804885866,0.43293639461525996,0.23619576326699135,0.16910959975365494,0.7301903356072665,1.0094858533835636,1.3967022775252962
21.020000000000003,79.17000000000009,0.032739658871412974,0.09997982225654081,0.20755476000613615,0.329152121681506,0.16839176200444222,0.34979785662846763,3.0537832524107653,1.9546806658947768
21.020000000000003,79.18000000000009,0.10196468443544948,0.11481121618460796,0.10915720259764446,0.13229220290368807,0.1088641334689693,-0.025244691261297896,1.1259900102441076,1.2152046644442016
21.020000000000003,79.1900000000001,0.09011799098060204,0.1545728928858689,0.34998370114310706,0.2514782658105052,0.09019426612761967,0.3872921502385256,1.7152279032454023,2.7881846189186743
21.020000000000003,79.2000000000001,0.09117095841129015,0.12434026159298704,0.13114012941004427,0.16744097162458044,0.27131858954528365,0.026616006761610703,1.363814350790108,0.6171378520118703
21.020000000000003,79.21000000000011,0.04003837635615652,0.16580494774352444,0.22648445584926136,0.22557076564770037,0.12178078301997036,0.15468046685568124,4.141150626451772,1.8522689694439147
21.020000000000003,79.22000000000011,0.10928382932808162,0.09915306511717238,0.24523795144891092,0.16678224162326455,0.18076062193359727,0.424183208220499,0.9072985970209237,0.922669106506313
21.020000000000003,79.23000000000012,0.02502446811623014,0.15203836580813798,0.26493665467,0.17146998841088437,0.065237934473838,0.2707555208111219,5.0,2.6283785581349175
21.020000000000003,79.24000000000012,0.08456571281400661,0.11183051183837764,0.3417164457074448,0.4,0.1314593640047639,0.5068624758554471,1.3224096147820112,3.042765364977941
21.020000000000003,79.25000000000013,0.1325536687742978,0.060816483593054846,0.20533657177137293,0.2812119110450127,0.1389000308008755,0.54299616409113,0.4588064903033942,2.0245633440189548
21.020000000000003,79.26000000000013,0.03700391024607773,0.1512147988050052,0.2472270747833361,0.2989216503250306,0.1687207534963892,0.24096934162454792,4.086454577118317,1.7716946134564195
21.020000000000003,79.27000000000014,0.04961106811191516,0.12281613090155859,0.27407296470507375,0.2559395440785505,0.03,0.3811060455924427,2.4755792472950957,5.0
21.020000000000003,79.28000000000014,0.0694695409526275,0.0769982391548581,0.29135979575189186,0.10876202481185857,0.1530270306539139,0.5819380500091594,1.1083740872352552,0.7107373401680984
21.020000000000003,79.29000000000015,0.051255730376512224,0.07536028130402755,0.2870827174708058,0.248547057922627,0.08705292723160263,0.5841537478280683,1.4702801150899831,2.855125790036443
21.020000000000003,79.30000000000015,0.01972009706801416,0.10622302180562768,0.321800577522272,0.29570507301550963,0.16057728555974338,0.5036581067137121,5.0,1.841512464235424
21.020000000000003,79.31000000000016,0.06817688924417889,0.11270739181070051,0.3634839509641882,0.16056203681725736,0.09236354015808895,0.526629815736434,1.6531612529535824,1.7383703176448542
21.020000000000003,79.32000000000016,0.034130888588214864,0.10189169062524528,0.31926341156511173,0.2875728667012739,0.10122586520371796,0.5161322271954901,2.985321933923968,2.84090302254706
21.020000000000003,79.33000000000017,0.0800877729190534,0.10627234693771233,0.3262585523509372,0.2690035346897804,0.1301386194803335,0.50860228881719,1.3269484583174693,2.0670538504039278
21.020000000000003,79.34000000000017,0.038177272972983796,0.16163829498305204,0.12357768332536806,0.34904280313695163,0.09102352651983706,-0.13344487875494274,4.233887912162999,3.834643812415016
21.020000000000003,79.35000000000018,0.11213803215052401,0.13632172608939216,0.2877227699165843,0.18985518912404126,0.119683277663229,0.3570404644265309,1.2156600517551452,1.5863134154767575
21.020000000000003,79.36000000000018,0.04202240122991066,0.10090542365059763,0.33155075480017765,0.14196723124069352,0.08361121157283087,0.5333380411455947,2.401229355229047,1.6979449095440535
21.020000000000003,79.37000000000019,0.055738154513827444,0.1307524232306959,0.3573941194570623,0.19318603234391607,0.051441477415060166,0.4642902824468188,2.345833372787319,3.755452636199229
21.020000000000003,79.3800000000002,0.08968551652108774,0.05161904385889489,0.21616492257663827,0.3186899695214478,0.19381785262146445,0.6144724826006686,0.5755560741984701,1.6442756177855142
21.020000000000003,79.3900000000002,0.028234070506978924,0.10865708199786872,0.22039607251115365,0.08991158834105652,0.07793756535879995,0.33957732648408145,3.848438417201194,1.1536360907832872
21.020000000000003,79.4000000000002,0.0718637980381214,0.16493225398932068,0.22978993247165877,0.07281369991982153,0.13362595561959711,0.16431221930393927,2.295067311531778,0.5449068598066006
21.020000000000003,79.41000000000021,0.1041342826284703,0.08365816418430125,0.34174138998915343,0.22355766952520656,0.18002455407468543,0.6066842882466952,0.8033681319190488,1.2418176539866839
21.020000000000003,79.42000000000021,0.016575502963160578,0.05829464285523271,0.39238810549244035,0.18601874950580255,0.11145279487419393,0.7413051948137701,3.516915452466347,1.66903620092142
21.020000000000003,79.43000000000022,0.07021901575596647,0.06593644445627359,0.2491539892708598,0.21724095252229128,0.1007617050127191,0.581476062567815,0.9390112301135449,2.155987260033664
21.020000000000003,79.44000000000023,0.07235648382744998,0.048254678506300386,0.3815962313627253,0.2825718239865037,0.153151904433367,0.7754817894428674,0.6669019262279816,1.845042834089864
21.020000000000003,79.45000000000023,0.08789468615331654,0.078350380777354,0.30404798091648033,0.212904174926008,0.1975566911363534,0.5902159179772024,0.8914120308882449,1.0776864787196356
21.020000000000003,79.46000000000024,0.0272114786736547,0.07665967605639458,0.2801714222837777,0.08468959183484945,0.08301423674567228,0.5703307450415641,2.8171815539335583,1.0201815381654564
21.020000000000003,79.47000000000024,0.024586301607468802,0.03507731923284996,0.2723615770182249,0.3586137090039888,0.13379260839912369,0.771809489956053,1.4267017321354274,2.680370111823761
21.020000000000003,79.48000000000025,0.07973824696850396,0.09174473335797967,0.36906113646023797,0.14539401987927825,0.05449527025162916,0.6018074447521156,1.1505737426000953,2.6680117181019107
21.020000000000003,79.49000000000025,0.07286954019699254,0.12703108695146134,0.32785778167872975,0.14076740145914557,0.12127994981588594,0.4414851813979758,1.7432673025481424,1.1606815599509666
21.030000000000005,79.0,0.07727478551037625,0.08232867863236007,0.47938254276476405,0.367992481152698,0.15135023422690372,0.7068647535189695,1.0654015793387746,2.4313968378659085
21.030000000000005,79.01,0.08003344628490917,0.2083007640293718,0.16747753570026833,0.2426229138325122,0.10672876791224656,-0.10863647088618682,2.6026714259883263,2.2732663212665636
21.030000000000005,79.02000000000001,0.04911925835264512,0.11971168354110356,0.3054101702029988,0.22436271035756283,0.12643040830873817,0.4368123750466925,2.437163900927274,1.7745945234331468
21.030000000000005,79.03000000000002,0.07636761091482988,0.18242019045245053,0.20157989901885037,0.314754370421066,0.07868866158462716,0.04989506275321396,2.388711497299899,3.9999964884719517
21.030000000000005,79.04000000000002,0.07807217419896016,0.0726066178459141,0.16847130130113774,0.304050817217699,0.15277393056907426,0.3976502027005776,0.9299935412056425,1.9902009190056626
21.030000000000005,79.05000000000003,0.047729457459208625,0.13292100908266413,0.25521328629650536,0.2045577514772751,0.20152471244415698,0.3150772262030229,2.784884134033473,1.0150504565659833
21.030000000000005,79.06000000000003,0.12501323533434228,0.05488264398418688,0.2709352479407066,0.3339966404139999,0.0937028065114762,0.663108470237149,0.4390146674750417,3.5644251489591334
21.030000000000005,79.07000000000004,0.08313498762735316,0.17418687004349756,0.5,0.09335281270627493,0.11724641167238015,0.48326828122172516,2.0952293950503154,0.7962104024770348
21.030000000000005,79.08000000000004,0.03306089508392002,0.10507357359174047,0.24058541843168377,0.2801851065867141,0.1733273123227083,0.3920391134842984,3.1781829562451045,1.6165086890830134
21.030000000000005,79.09000000000005,0.0883766082590143,0.12015004879939047,0.14688212705153608,0.1679330709387625,0.2086245359661359,0.10010807932396232,1.3595231931882044,0.8049535980059708
21.030000000000005,79.10000000000005,0.039319549893179706,0.06606108050750645,0.28810107174944344,0.38695079059506937,0.07318050938955245,0.6269444370728502,1.6801077458659948,5.0
21.030000000000005,79.11000000000006,0.09205253811227285,0.06185720630893475,0.05423599624536851,0.2360431135181364,0.13922076312920145,-0.06564734100979461,0.6719771937878806,1.6954591258024831
21.030000000000005,79.12000000000006,0.10307786737022134,0.12136912873013424,0.2534043217395792,0.17869662675933995,0.16163654111597509,0.35230668770354767,1.177450908801515,1.1055459700821584
21.030000000000005,79.13000000000007,0.04357953044944786,0.05936607983103072,0.26510252822952235,0.2718988765115122,0.14219718046855634,0.6340719663601153,1.3622468870716844,1.9121256513269884
