latitude,longitude,B02,B04,B08,B11,B12,ndvi,iron_oxide_index,clay_index,rock_type,fault_distance_km,shear_zone_proximity_km,elevation_m,slope_deg,rainfall_mm,soil_moisture,mn_occurrence,vegetation_masked
21.0,79.11000000000006,0.0547081073928916,0.1199105918951176,0.3332547813505916,0.3950386279577764,0.1905904968381317,0.470786609048169,2.1918248937910705,2.072708945640723,Gondwana_sediment,29.09729556485983,17.669295259721213,482.6416515976871,18.517940541129025,800.0,0.39253905712178666,0,False
21.0,79.12000000000006,0.0758188681469803,0.1197953534126934,0.2616783654898203,0.2416045556269862,0.0820501295890918,0.3719339105407465,1.5800203324383528,2.9445968768420654,Gondwana_sediment,24.973279224012654,8.966381107388443,414.13910722466267,17.46163091540742,800.0,0.24170129071597693,0,False
21.0,79.13000000000007,0.0110415926602652,0.0874617682578508,0.2379316683039075,0.193566294326177,0.1243624510963962,0.4624245085879462,5.0,1.5564689539649903,Gondwana_sediment,6.370173320348284,10.208649780084645,454.1293386833284,14.293967646471806,837.0508475668224,0.31902859367498776,0,False
21.0,79.14000000000007,0.0165724650246081,0.0924618295998827,0.2702609070451724,0.1433941507784131,0.1886294296001647,0.4901790250062497,5.0,0.7601897063800954,Gondwana_sediment,5.454749016213018,12.531850221864204,278.59478678248445,14.954999887182822,800.0,0.3123923140950912,0,False
21.0,79.15000000000008,0.0513313741227699,0.1435397352562848,0.2123236442057765,0.309957373569867,0.1493770920281933,0.1932874043801297,2.79633532960457,2.074999380118244,Gondwana_sediment,5.502135295603015,18.527652134601734,284.6983448209678,12.745924506962107,807.5237249386951,0.24930536941941878,0,False
21.0,79.16000000000008,0.0376950663899663,0.1005557202517317,0.0539250494281059,0.3500033920045576,0.0934353576901253,-0.3018542106573056,2.667609573748801,3.745941582315509,Gondwana_sediment,9.127267288786133,0.3823218885952806,216.59893020396254,11.47902461926285,807.8817279220472,0.3372970227434096,0,False
21.0,79.17000000000009,0.0773874199778571,0.02,0.4695177910534809,0.2075861729082364,0.1698558969562705,0.9182869329309858,0.2584399373939408,1.222131091742234,Gondwana_sediment,15.742692948967136,9.536869366356342,328.8270140782919,10.539917704977157,809.7477546206094,0.28373905733864707,0,True
21.0,79.18000000000009,0.0405992777343625,0.0875680147769906,0.2817324999199484,0.0580702771472715,0.1110196370504248,0.5257628336903882,2.1568860198511817,0.5230631142181618,Gondwana_sediment,12.958350559263472,13.754440848611214,423.89786453346994,20.151541342938426,800.0,0.17538051742084662,0,False
21.0,79.1900000000001,0.02535088895994,0.0625237426295857,0.3069147265122625,0.2712034770270837,0.2363062424196088,0.6615201291414222,2.4663333298391805,1.1476780051825295,Gondwana_sediment,8.736874205941257,14.454139153964569,543.1739655989315,25.0,825.5300345205156,0.34256624355042165,0,False
21.0,79.2000000000001,0.1115694630676453,0.1034084567563386,0.2622092250123183,0.2929779798015004,0.223642073120911,0.4343355809389619,0.9268526872891384,1.3100306913721915,Gondwana_sediment,18.355586841671386,13.85064863074216,466.7709789834723,16.807034080223378,800.0,0.2441529557948818,0,False
21.0,79.21000000000011,0.0607067109854026,0.26,0.1953883199275508,0.1352289662075849,0.1764248713177764,-0.1418826026731211,4.282887268167602,0.766496045148651,Gondwana_sediment,4.184815819561255,2.688702588162437,374.15852935990057,17.132742313136724,869.9708963326941,0.2738503388178053,0,False
21.0,79.22000000000011,0.0693858461406363,0.1107392666189701,0.251207551905133,0.2357538928564033,0.2140903352384866,0.3880909516490184,1.5959921600569145,1.101188862559655,Gondwana_sediment,8.764339456056545,5.987911767433625,581.2480457576551,24.220888462610215,800.0,0.3343951041446199,0,False
21.0,79.23000000000012,0.0244975544135948,0.0833188125531019,0.1107605237805794,0.2546858211295233,0.1490995675061669,0.1413942964343066,3.401107343464193,1.708159354306466,Gondwana_sediment,10.99085529881075,7.17431050834027,487.6980802303327,17.23188564643404,800.0,0.2826419258790775,0,False
21.0,79.24000000000012,0.050788518264243,0.1325520600790878,0.4993086498053415,0.2176824888593706,0.1839518747187485,0.5804389858886644,2.609882397601292,1.1833665140616667,Gondwana_sediment,13.682099526511077,16.0887441535901,572.06608114502,24.821854658079573,809.4036678495886,0.34941498297117074,0,False
21.0,79.25000000000013,0.0703276776912944,0.1148075154883662,0.1490488001577719,0.1671460356640214,0.2193860147651014,0.1297724656412998,1.6324656108946305,0.7618809966843058,Gondwana_sediment,23.555278841790408,5.5751974482910605,411.0351893088663,18.79367263087746,800.0,0.36050830476826595,0,False
21.0,79.26000000000013,0.0323501926773293,0.1121237796180712,0.170203371615294,0.2933156056494449,0.1575949340897132,0.2057173450124311,3.4659385305625268,1.8611994551573008,Gondwana_sediment,5.990213464750792,4.214099277344063,303.5617099172558,11.446151474547966,833.2667267254437,0.2802285995059265,0,False
21.0,79.27000000000014,0.0780309405503685,0.1552382308472116,0.2302740795613723,0.2323961013386256,0.1323806414242833,0.194639306369154,1.9894445658778372,1.7555142403203714,Gondwana_sediment,15.427033152408349,19.148960380761924,221.13067454588878,11.545611146589145,910.4802788021188,0.3810932293485461,0,False
21.0,79.28000000000014,0.0486208393024341,0.2303882653711328,0.4040075724852506,0.1411643623332005,0.0597289020911416,0.2736766175411994,4.73846745968764,2.363417996223219,Gondwana_sediment,17.772437065861276,0.177265702269378,490.43394059354017,17.101220711152443,800.0,0.2622269599303559,0,False
21.0,79.29000000000015,0.0577691875061999,0.0495444625869607,0.2775508999262787,0.0778367860031178,0.1406233237139226,0.6970641085147847,0.8576278227191738,0.5535126314189107,Gondwana_sediment,1.3935123815999317,19.956417113639564,248.52119920221367,7.365537673859615,816.6186166611992,0.4178877771045585,0,False
21.0,79.30000000000015,0.0483488016331162,0.147608867994192,0.1533864203969675,0.3711113596799364,0.1857711592281128,0.0191948267088745,3.0529995098738536,1.997680162099177,Gondwana_sediment,18.22634555704315,13.536425977147912,321.11005130878686,13.652780262376957,800.0,0.26535214977343924,0,False
21.0,79.31000000000016,0.1218483455352662,0.0573647548007356,0.4033338360757482,0.2638664783529735,0.1917016713783786,0.7509662240158066,0.47078813012733,1.3764432845998116,Gondwana_sediment,5.115723710618746,16.56938598898234,412.98836315355896,17.258619020676164,822.6952614720674,0.35981509510002546,0,True
21.0,79.32000000000016,0.06575508325786,0.1164605058536869,0.3519000626785629,0.2265581482990369,0.1694582532859175,0.5026886817402848,1.7711255146597864,1.3369555260497248,Gondwana_sediment,1.9515477895583855,5.892387926923863,425.76663511189906,16.307129486147584,800.0,0.34218950129407877,0,False
21.0,79.33000000000017,0.0343086721313209,0.0573125395405531,0.3335434957216605,0.1892807754204387,0.1169950452518849,0.7067332500702433,1.6704971604302308,1.6178529171995326,Gondwana_sediment,28.466566117599996,0.28630555334119956,440.2332787948544,19.962242155062704,800.0,0.31580439110544667,0,True
21.0,79.34000000000017,0.0905963473630935,0.0771853274557935,0.3521734241170997,0.1827701110057759,0.0450389215526173,0.6404623070797582,0.8519695287631399,4.058048112596289,Gondwana_sediment,28.96896099223678,14.757390371230601,266.50213213988025,12.166044134260241,800.0,0.2664728419291658,0,False
21.0,79.35000000000018,0.0291746905008671,0.0818964034304805,0.5,0.1441984346090818,0.11893924509976,0.7185189563516844,2.807104436886342,1.2123705204863091,Gondwana_sediment,24.251920443493834,16.682891940013516,351.89496192865954,16.378568222228846,836.6075613027368,0.3061579608914558,0,True
21.0,79.36000000000018,0.0719459078501404,0.132552668773785,0.5,0.1889981048808025,0.1283027564472991,0.5808960254336272,1.8423934390493195,1.4730634786566563,Gondwana_sediment,9.13841307520112,14.809522639070384,446.87769084678666,18.373630914578243,850.3652178736631,0.21120755105539607,0,False
21.0,79.37000000000019,0.01,0.1300781777576931,0.2146284656996875,0.070493894941582,0.1276935516404958,0.2452818636433386,5.0,0.5520552446128424,Gondwana_sediment,2.930163420191516,2.857005746016772,587.927545853514,25.0,801.1692607329254,0.3116594746939595,0,False
21.0,79.3800000000002,0.0255944185330447,0.0433313049421411,0.4465884992811327,0.1670755442571981,0.1740878178488927,0.8231085797725827,1.6929982104065615,0.9597199058824828,Gondwana_sediment,20.526990795364707,15.06855844513938,491.0524550798755,19.56921835560149,800.0,0.31748076655141927,0,True
21.0,79.3900000000002,0.0712258370760713,0.0951773644399903,0.3234168189759079,0.1965343738554174,0.2422638205507384,0.5452523315514464,1.3362758264913128,0.8112411227046271,Gondwana_sediment,13.204574812188039,15.378455642152819,569.0415028375832,25.0,879.4761518051931,0.336478527880016,0,False
21.0,79.4000000000002,0.0873539973998598,0.0837418475530382,0.3359095816137933,0.3128299239639878,0.1489764600920509,0.600898070337362,0.9586492885248052,2.099861438248079,Gondwana_sediment,3.6611470453433648,13.170810313401098,504.8848233256708,19.411776098325646,800.0,0.15133469143537212,0,False
21.0,79.41000000000021,0.0702210484356966,0.0422798035729828,0.117672916835686,0.2149051475638582,0.1317834105421731,0.4713462392070857,0.6020958737391977,1.6307450726661084,Gondwana_sediment,14.855307303338105,15.322318655911724,436.6867875569602,22.405877673789966,800.0,0.23671817774550943,0,False
21.0,79.42000000000021,0.0614905515283502,0.0837593179830213,0.2707614234611997,0.2730446179712827,0.1294789093497915,0.527478602982818,1.362149399622626,2.1087960898926337,Gondwana_sediment,1.0316556334565519,16.918428793554643,276.8093476545378,11.603498713117894,822.9194504978534,0.27119024479426185,0,False
21.0,79.43000000000022,0.0558068891323187,0.0799206884617632,0.2074176409663633,0.3115394573579335,0.1484792383453817,0.4437171772870623,1.432093592048486,2.098202150144605,Gondwana_sediment,27.279612062363462,12.272082284749168,466.67426075700524,16.693739085737732,800.0,0.3145829466594523,0,False
21.0,79.44000000000023,0.0203643402889744,0.1891486594538168,0.3724058814893511,0.2908719065676803,0.1006653119825759,0.3263391329631272,5.0,2.889494906935544,Gondwana_sediment,7.7633994480005075,1.7720942793935812,449.3518263839628,21.459151466975655,849.4304396749587,0.3330033601602587,0,False
21.0,79.45000000000023,0.0430046737481559,0.1092183930144237,0.3976080500403012,0.249435689316492,0.1479099279372986,0.5690106759836866,2.539686579185786,1.6864026142558295,Gondwana_sediment,19.87566853061946,9.752556193344217,440.9876681829066,18.626288951077694,800.0,0.29148881040144103,0,False
21.0,79.46000000000024,0.0506608368712035,0.0366152999698262,0.08395136489839,0.2170303875426478,0.1642606168165857,0.3926132064865728,0.7227535540054147,1.32125637670568,Gondwana_sediment,9.351332282682328,1.5529866934321013,395.9143471952963,18.19867932989782,830.1856620272098,0.34308190009040146,0,False
21.0,79.47000000000024,0.0960736667865645,0.0689490398331579,0.2900965135995946,0.1472448394110436,0.15202430317872,0.6159315206399382,0.7176684524237741,0.9685611855170696,Gondwana_sediment,15.602040635334324,8.150860620648617,411.46264159571024,19.591988570239778,870.0750173276078,0.27496601273270793,0,False
21.0,79.48000000000025,0.0745485486870509,0.171879931362323,0.4053861504794473,0.3208753003158537,0.1642370967002346,0.4045036187327535,2.305610694760816,1.9537321748090912,Gondwana_sediment,16.40130838029839,8.142129782512553,333.7770108472416,14.58328656025845,800.0,0.3305117502846998,0,False
21.0,79.49000000000025,0.0112287953391149,0.2271330241892302,0.275432103768678,0.3994587801065994,0.1628673804674222,0.0961051153033493,5.0,2.4526628887558943,Gondwana_sediment,5.545633665765811,1.3201968828048316,407.72507705692124,15.804063187746086,800.0,0.32373710524199456,0,False
21.01,79.0,0.0796425190818438,0.0364406675104816,0.3235063645002365,0.2537474227755292,0.0612851658876777,0.797522055693613,0.4575529238003946,4.1404378806210405,Gondwana_sediment,29.087538832936758,6.976410679389586,279.02236227139133,13.577358516646473,812.2164463671493,0.32345890402957644,0,True
21.01,79.01,0.0582475315875104,0.024503024594438,0.286616546762709,0.3637081403898284,0.18154350791977,0.8424848393196435,0.4206706084284097,2.0034213525840903,Gondwana_sediment,23.253984700833435,2.2199619758262967,522.0697589441506,21.754417637582133,892.8775659517197,0.32572706567761206,0,True
21.01,79.02000000000001,0.0493723399908211,0.174358607014871,0.2865660231952636,0.1224099804357237,0.1159692577168771,0.2434398354995553,3.531503807478762,1.0555381895175788,Gondwana_sediment,28.184968246925674,16.164704200184442,274.3107818794831,12.801331548861967,800.0,0.39153719124156305,0,False
21.01,79.03000000000002,0.0879102886652258,0.1149245670948358,0.2261685021931717,0.1481085630654316,0.0945480418498018,0.3261395351653752,1.3072937048558066,1.5664900087943288,Gondwana_sediment,26.844820512829465,18.953760519289414,233.98651595578656,5.441977017241517,800.0,0.32465978442449395,0,False
21.01,79.04000000000002,0.1003699856748782,0.0644282907249449,0.1325419195864309,0.2884641055423777,0.0939374086072497,0.3458067528040378,0.6419079391866449,3.0708118257909214,Gondwana_sediment,17.936999364332554,1.4463295051587721,374.498410542863,16.498063873305664,839.9070287777929,0.2665483426289944,0,False
21.01,79.05000000000003,0.0972584035734856,0.156474712478366,0.1429469852574996,0.2961603776528721,0.170657080523626,-0.0451795154414022,1.6088554466067575,1.7354121878249875,Gondwana_sediment,27.656227050693506,19.10230414583403,463.32297580242476,18.027952341477636,800.0,0.3124152737867992,0,False
21.01,79.06000000000003,0.0440234743033204,0.02,0.3269352514455345,0.3199647523600256,0.1376712536387568,0.8847047109747217,0.4543030796881288,2.324121729632728,Gondwana_sediment,2.6547750615575847,10.451531986734903,375.08672997341654,18.935233023249417,823.6262941448833,0.3464840291580422,0,True
21.01,79.07000000000004,0.0598036287244631,0.1283815263430515,0.2588458255518916,0.2719403821789525,0.0645215608007288,0.3369191213810327,2.146717997997741,4.214721069711146,Gondwana_sediment,5.879485872574356,5.9913135590774775,310.70165278052343,14.192076894966668,800.0,0.2705945700537845,0,False
21.01,79.08000000000004,0.0788979029421064,0.1115528469137226,0.2439487755392813,0.1666417204230155,0.1723418907596134,0.3724200403777872,1.4138886156985553,0.9669252181917792,Gondwana_sediment,1.356818667316142,1.5372415055232702,423.26847355617633,18.115901889872607,926.7164971278323,0.40198229876949204,0,False
21.01,79.09000000000005,0.0981063538136702,0.1352308055815123,0.2163109957677689,0.2121484730456456,0.0762795934600577,0.2306416757608681,1.3784102679069106,2.7811956402024243,Gondwana_sediment,9.759909922897931,10.012485361408356,338.80093416488,15.089325576903777,800.0,0.3191016852858005,0,False
21.01,79.10000000000005,0.0543447728646406,0.0575241619082975,0.2290811154519295,0.119512122035337,0.1550710679259095,0.5985826746244732,1.0585040431712822,0.7706925834506325,Gondwana_sediment,11.660318690684461,15.890310889814973,573.1470760506533,21.884246463023782,800.0,0.18287608311673265,0,False
21.01,79.11000000000006,0.0630302307000848,0.1013274864561333,0.3651911794488191,0.1474986528832058,0.1598249462836516,0.5656015765720395,1.6076013869839267,0.9228762857153902,Gondwana_sediment,8.140470953216877,14.141729545333963,569.0580558414288,25.0,814.3759482078977,0.3203745794448579,0,False
21.01,79.12000000000006,0.0352899507798184,0.0607030149576153,0.2278755918132029,0.2942710798542588,0.1919988540847511,0.5792964997243266,1.7201218319725742,1.5326710208962817,Gondwana_sediment,24.86212527455788,1.0045202292794753,400.9487279888382,20.688937836368734,911.6344067178422,0.3215614447985551,0,False
21.01,79.13000000000007,0.032473801277579,0.1400819552950629,0.1281935286698492,0.3443941428154448,0.2366242393233413,-0.0443142490885868,4.313691325087056,1.4554474370619894,Gondwana_sediment,10.702599800807679,1.4580367073580702,331.15359760730337,14.583893588067406,800.0,0.3268589907270868,0,False
21.01,79.14000000000007,0.092615774671825,0.0615461471054777,0.3375651775540239,0.2510102999364232,0.0791261837049716,0.6915840601989207,0.6645320114970401,3.17227860445169,Gondwana_sediment,8.428035290621423,8.057465652652741,494.85296558265566,23.799680703091262,915.1852067739401,0.3904051945528183,0,False
21.01,79.15000000000008,0.1088072008571237,0.0808559664335897,0.2436123336135352,0.1048245735327647,0.1445563071968461,0.5016094549333361,0.7431122731063695,0.7251470066782192,Gondwana_sediment,16.280882494747456,5.9058098809588655,214.68517739322667,7.806919327372711,853.8588410551037,0.32995516775275474,0,False
21.01,79.16000000000008,0.0658396963525889,0.0571673842083893,0.268139586553285,0.1999117497140953,0.1331832352477876,0.6485326821803777,0.8682814060291948,1.5010278823160914,Gondwana_sediment,4.22772674924288,4.647686461120957,389.9076024174605,14.65192296827756,836.8547662211648,0.3970831490301716,0,False
21.01,79.17000000000009,0.0979859869367596,0.1228654496729447,0.426657830639959,0.1389500077937938,0.1685074842980465,0.5528289551968557,1.253908373927503,0.8245924997940602,Gondwana_sediment,24.06590942262119,5.620089978174272,334.5293577081334,14.020572735296735,800.0,0.2910646557718252,0,False
21.01,79.18000000000009,0.0786090807514279,0.1309780446662649,0.2647439442649577,0.3067573277651408,0.1574234385466792,0.3380299889985101,1.666194837131031,1.9486128012590689,Gondwana_sediment,2.236519310393125,16.069654865937693,568.2143540410218,24.545480161778375,844.5570621019062,0.34794978944090854,0,False
21.01,79.1900000000001,0.0482864073618451,0.0870751772017016,0.2966183673118813,0.1832394506506149,0.1288326878631672,0.5461212289125431,1.8033061844683032,1.4223055774711646,Gondwana_sediment,29.60660809801552,18.58456107263708,204.801210909073,7.7454104253918015,800.0,0.34024712868186735,0,False
21.01,79.2000000000001,0.0783618681652511,0.0978095197983992,0.1507076508701767,0.1477976602452884,0.1242348905694553,0.2128550349586799,1.248177486878168,1.1896630604241862,Gondwana_sediment,23.167343078899723,8.102053890551328,421.1259502873396,18.622450976042785,879.3330626599231,0.3248826000528346,0,False
21.01,79.21000000000011,0.1135410969939777,0.0381563434146562,0.2475330547649137,0.2255857315584964,0.0902774572407956,0.7328823281897409,0.3360575544119884,2.4988046651216,Gondwana_sediment,5.961470446025173,18.122220042649943,496.2654324266504,21.29050531525726,800.0,0.3389387153988891,0,True
21.01,79.22000000000011,0.0662052188267001,0.0839329340797264,0.3313526045208704,0.1783891880215737,0.1953130791203234,0.5957820520678495,1.2677691493272432,0.9133499340325356,Gondwana_sediment,0.16566351370807197,6.42991402495764,394.0071950096165,14.420352908151914,810.3420752771983,0.2741446288708409,0,False
21.01,79.23000000000012,0.1140993096744187,0.093731815318328,0.1157626266158864,0.3267620737142559,0.1687002090799743,0.1051617937146051,0.8214932719894761,1.936939351187505,Gondwana_sediment,24.463842853645026,9.528739726875832,234.16121206508865,10.794303204282137,800.0,0.27887157904893906,0,False
21.01,79.24000000000012,0.01,0.26,0.2922845093115821,0.2053958846071235,0.1914484098897546,0.0584563006229865,5.0,1.0728523920262136,Gondwana_sediment,21.205720315428515,4.520579956319994,588.9845560111609,25.0,800.0,0.23437556548318436,0,False
21.01,79.25000000000013,0.0915770751312551,0.0509013189690311,0.2831791072644922,0.1243540218542719,0.129860193176222,0.695275059495915,0.5558303630083457,0.9575992358933422,Gondwana_sediment,21.87021504122962,12.809520843516879,407.2041725504392,17.30977915811575,853.0659908453982,0.33197020238552666,0,False
21.01,79.26000000000013,0.0694114120471435,0.153767089550095,0.278128745558756,0.0712960538969698,0.112358226565276,0.287943633326595,2.2152998302948808,0.6345423562919552,Gondwana_sediment,23.138110400578373,19.57962230349618,445.67449772760455,20.875066945173575,842.7729373704842,0.3323024353066488,0,False
21.01,79.27000000000014,0.0577097794860223,0.1348943509386298,0.3786158898658368,0.2195449448310567,0.091104246668536,0.474618653170247,2.33746085856308,2.409821195150687,Gondwana_sediment,2.2213395520227106,12.069861920867574,294.64391308300293,9.842022124797884,876.4505099450523,0.3876320991583561,0,False
21.01,79.28000000000014,0.0693128232960633,0.1060654561796028,0.3092438514848651,0.1820648920299408,0.1627858791870303,0.4892218679107709,1.5302429043112231,1.1184317265560666,Gondwana_sediment,10.753971856328178,7.156281682270977,393.39923404272156,17.327535596043766,800.0,0.33955700021779417,0,False
21.01,79.29000000000015,0.01,0.1650048193678026,0.4245071898356579,0.1210766775441746,0.0926703387735855,0.4401986157575839,5.0,1.3065310758099098,Gondwana_sediment,3.4760717857538914,12.956348919810567,371.6597967833287,13.145263453178481,869.2085351170547,0.3117134228365238,0,False
21.01,79.30000000000015,0.0597298433648727,0.1421734845755532,0.1782410484406102,0.3648550227454804,0.2369131534483247,0.1125653181654561,2.380275526072084,1.540037002086752,Gondwana_sediment,25.893102776267806,2.4584135693077513,229.9583368007935,7.353434650233554,941.2724452678472,0.2940681826087288,0,False
21.01,79.31000000000016,0.0769133771453504,0.1098663678267142,0.2920924567218491,0.2672071603200421,0.0789178709453251,0.4533451630386693,1.428442902412738,3.3858891120691337,Gondwana_sediment,18.698943804826737,17.773181605307972,242.46414141898688,8.840810891648873,800.0,0.3216425201259987,0,False
21.01,79.32000000000016,0.1104168213422435,0.0919951738792952,0.2878466786390095,0.2182247484743889,0.1578030059606221,0.5156132832906157,0.833162671028488,1.382893481703099,Gondwana_sediment,9.926940745579476,10.061679015596727,534.9890078475098,20.407088293164417,910.757430605451,0.39707169509777623,0,False
21.01,79.33000000000017,0.0504118934517885,0.1857475818857646,0.1733745506245072,0.3784834045103467,0.2222827353606862,-0.034453546962768,3.6845983913487537,1.7027116556125284,Gondwana_sediment,1.906750508580709,8.98699484079284,295.9279808826361,11.234340899294228,802.8419363970112,0.33882497483907636,0,False
21.01,79.34000000000017,0.0415851919132022,0.1376187693524322,0.3768295002091504,0.2659775223378976,0.1737144879631872,0.4649850042533474,3.3093214841653644,1.5311188220590466,Gondwana_sediment,9.329469651469866,11.717295769070384,277.98330859945224,11.154337236888134,800.0,0.3542238762428644,0,False
21.01,79.35000000000018,0.0506672886924617,0.0891187810501927,0.5,0.1940401042724452,0.1523636856245857,0.6974505517335648,1.7589017130013045,1.2735324913522648,Gondwana_sediment,9.75549966080241,12.495677255788049,401.9645805000557,18.42283316016509,800.7183778796627,0.28967491514496135,0,False
21.01,79.36000000000018,0.09306206353106,0.0406301122160459,0.2812993925516335,0.1462545885206408,0.0949758176519018,0.747583793024837,0.4365915672912871,1.539913969497905,Gondwana_sediment,21.88818535014192,1.4355161245302606,507.49885254500515,20.503467445297144,868.4101983837663,0.3023228759851301,0,True
21.01,79.37000000000019,0.0753425332897882,0.0851007745041702,0.3344021088273938,0.2759587081117646,0.0741315405716113,0.5942779994357141,1.1295183567016165,3.7225546051202314,Gondwana_sediment,19.126724140656393,13.652344424468048,224.77860743159516,6.1945238961106135,800.0,0.26315493238841003,0,False
21.01,79.3800000000002,0.0494671938869864,0.0610384574240906,0.2932518475815503,0.2461456869527087,0.1815425054458757,0.6554325275376055,1.233917926295723,1.355857055142977,Gondwana_sediment,26.616382277289794,4.838633606310592,430.72316785530234,20.226934353627918,800.0,0.2972051766693202,0,False
21.01,79.3900000000002,0.0806380229933982,0.0903190170153822,0.2143415330093004,0.2299823437579403,0.2181673620387437,0.4070842645795851,1.1200549511335491,1.0541555872673698,Gondwana_sediment,14.16644775485848,14.279052650131796,247.68417713622935,8.645993780112809,845.6769716146621,0.3131993245570573,0,False
21.01,79.4000000000002,0.0680323264804387,0.1421775253873618,0.1045239722198168,0.1585451537991703,0.1207375004760877,-0.1526279877402191,2.0898524647581582,1.3131392735702403,Gondwana_sediment,3.587827378149051,16.450695887683935,214.58442033024738,8.82357665955105,816.1530058369311,0.31639125861580497,0,False
21.01,79.41000000000021,0.0940593497159841,0.0742079337965246,0.2169226516904824,0.2600563296903965,0.0855469246191786,0.4902086038339185,0.7889479774387507,3.03992610539856,Gondwana_sediment,21.39734361668985,16.079170151050405,221.09758086488696,10.105472216585047,845.2311476243395,0.3104968075073519,0,False
21.01,79.42000000000021,0.0438184071836768,0.0906070647475331,0.1492041619048462,0.164315078180617,0.03,0.2443467637060146,2.0677854437052057,5.0,Gondwana_sediment,22.823551458506923,11.050019348157782,533.6656432833765,22.63528930694625,827.8914770379193,0.30377791740288124,0,False
21.01,79.43000000000022,0.0549301356020643,0.1227991822100314,0.4597102078059316,0.2517131210141231,0.0931017578168691,0.5783787030949488,2.2355521361913646,2.703634460252389,Gondwana_sediment,16.83831592708489,10.403397846215023,247.18899345122463,12.487900488843977,839.9812659775812,0.2761582720929857,0,False
21.01,79.44000000000023,0.0528767554060325,0.1258972352882073,0.2786890306076964,0.3178860902470818,0.1362771578750439,0.3776494858108606,2.3809561324889543,2.33264396594839,Gondwana_sediment,23.12901539863683,2.8575192267882343,218.06054576491678,10.043862360323716,800.0,0.34708095067757455,0,False
21.01,79.45000000000023,0.0206145515560336,0.02,0.2565080670953037,0.1700416034932828,0.2217361620418325,0.8553387591699192,0.9701884539480732,0.7668645558342283,Gondwana_sediment,14.813867890931721,15.506923008062712,375.1599548571649,13.909045626320989,827.5865471015221,0.3141708582752563,0,True
