mine_id,month,year,planned_production_tpd,actual_production_tpd,rainfall_mm,equipment_availability_pct,blasting_days,haul_road_condition,crusher_capacity_tpd,num_dumpers,num_shovels,shortfall_risk,lag_1,lag_2,lag_3
Mine_A_Dongri_Buzurg,2,2020,1008.1204273825791,920.7121689280899,27.26959581040309,0.924042106468239,25,5,1155.9077879150648,7,2,Medium,940.813357661222,1108.2836991409279,561.0961277992999
Mine_A_Dongri_Buzurg,3,2020,1474.6475929889423,1133.4746709698013,9.520954997366166,0.8304907611845534,21,3,1821.1511723482563,6,4,High,920.7121689280899,940.813357661222,1108.2836991409279
Mine_A_Dongri_Buzurg,4,2020,1163.8810596638405,996.7759798844934,38.529507171304395,0.9298853701553546,24,5,1409.6509519727085,5,3,High,1133.4746709698013,920.7121689280899,940.813357661222
Mine_A_Dongri_Buzurg,5,2020,1051.4785654566867,1089.1890882495993,49.46461158562847,0.967194710540162,19,5,1182.744219251054,8,3,Low,996.7759798844934,1133.4746709698013,920.7121689280899
Mine_A_Dongri_Buzurg,6,2020,1344.760891524064,403.4282674572192,334.02902324788727,0.74192870615668,10,1,1483.4245762496314,7,3,High,1089.1890882495993,996.7759798844934,1133.4746709698013
Mine_A_Dongri_Buzurg,7,2020,1229.2202068154315,475.9989187662851,284.15348752691426,0.6684899751236457,14,2,1419.392859101804,8,4,High,403.4282674572192,1089.1890882495993,996.7759798844934
Mine_A_Dongri_Buzurg,8,2020,1245.8264491828113,373.74793475484336,488.9372583261767,0.7832735933201643,9,2,1581.9668621912022,6,2,High,475.9989187662851,403.4282674572192,1089.1890882495993
Mine_A_Dongri_Buzurg,9,2020,690.2705267689872,207.08115803069617,280.9660283498057,0.6562526684397834,8,1,795.6695023027207,7,3,High,373.74793475484336,475.9989187662851,403.4282674572192
Mine_A_Dongri_Buzurg,10,2020,511.70073692818465,280.3100707178507,43.65909563012359,0.9523381168948444,18,3,626.7728980844362,5,2,High,207.08115803069617,373.74793475484336,475.9989187662851
Mine_A_Dongri_Buzurg,11,2020,1369.9607308837462,1405.0630271565503,8.464489667591884,0.9585277174629823,23,4,1718.446020989863,8,3,Low,280.3100707178507,207.08115803069617,373.74793475484336
Mine_A_Dongri_Buzurg,12,2020,584.9618736293132,626.3540249267227,42.920382016849516,0.9453908631899683,23,5,717.4331083123683,7,3,Low,1405.0630271565503,280.3100707178507,207.08115803069617
Mine_A_Dongri_Buzurg,1,2021,1363.2764837571206,795.6359012134558,37.792898264046556,0.8444076846379146,16,4,1568.3020875783761,7,2,High,626.3540249267227,1405.0630271565503,280.3100707178507
Mine_A_Dongri_Buzurg,2,2021,880.061229432659,748.9255918029514,34.58803060075158,0.9796234549063456,16,5,1081.3454453989827,6,3,High,795.6359012134558,626.3540249267227,1405.0630271565503
Mine_A_Dongri_Buzurg,3,2021,1033.4421476828438,747.0180069767266,36.81890534329022,0.970433932413456,15,4,1323.474918559209,6,3,High,748.9255918029514,795.6359012134558,626.3540249267227
Mine_A_Dongri_Buzurg,4,2021,726.3228118796889,656.4840114787223,5.989328608620104,0.9311346763630264,25,4,871.2930047904617,6,3,Medium,747.0180069767266,748.9255918029514,795.6359012134558
Mine_A_Dongri_Buzurg,5,2021,612.5672263958538,515.6295940498458,38.75365936998389,0.9034030860234631,16,4,743.0620523790101,8,3,High,656.4840114787223,747.0180069767266,748.9255918029514
Mine_A_Dongri_Buzurg,6,2021,1232.9810820400455,369.89432461201363,263.19602100145636,0.7664334006033601,11,1,1534.4932818802588,7,3,High,515.6295940498458,656.4840114787223,747.0180069767266
Mine_A_Dongri_Buzurg,7,2021,1335.2301366722784,573.5952763114364,203.16135392634055,0.7976414013198859,14,2,1670.0786233793929,5,4,High,369.89432461201363,515.6295940498458,656.4840114787223
Mine_A_Dongri_Buzurg,8,2021,1175.045229007838,352.5135687023514,281.8660447325402,0.7096717012884396,8,1,1524.9866509436802,5,2,High,573.5952763114364,369.89432461201363,515.6295940498458
Mine_A_Dongri_Buzurg,9,2021,1195.6473199958627,438.0770582717714,240.79375085716993,0.7717813484198153,11,2,1526.8789455011984,7,3,High,352.5135687023514,573.5952763114364,369.89432461201363
Mine_A_Dongri_Buzurg,10,2021,904.0090173833421,571.7904318708448,49.57065751026335,0.8963620307850517,17,3,1048.0244476262203,8,2,High,438.0770582717714,352.5135687023514,573.5952763114364
Mine_A_Dongri_Buzurg,11,2021,1237.0674563495375,1255.9730717799632,0.7037073055151888,0.8293175351147615,22,4,1515.9994070494984,8,4,Low,571.7904318708448,438.0770582717714,352.5135687023514
Mine_A_Dongri_Buzurg,12,2021,1127.3623041683445,1145.5251635653542,46.19082917158309,0.9686638129907035,23,4,1425.0185473736135,7,3,Low,1255.9730717799632,571.7904318708448,438.0770582717714
Mine_A_Dongri_Buzurg,1,2022,1268.6220118713704,1118.0587942692812,26.118176571078617,0.960903088646098,20,3,1468.1639694894793,6,4,High,1145.5251635653542,1255.9730717799632,571.7904318708448
Mine_A_Dongri_Buzurg,2,2022,897.140557772233,865.9115302148847,25.923019688622713,0.8800582160861923,19,5,1101.627177838226,8,3,Low,1118.0587942692812,1145.5251635653542,1255.9730717799632
Mine_A_Dongri_Buzurg,3,2022,795.9251616681222,454.37203098590544,19.77615365444726,0.8835287568892406,24,4,981.0422749186658,5,2,High,865.9115302148847,1118.0587942692812,1145.5251635653542
Mine_A_Dongri_Buzurg,4,2022,1272.1233231764754,1042.7065075107598,25.729159126843694,0.942469051484377,20,5,1539.9372008851788,5,3,High,454.37203098590544,865.9115302148847,1118.0587942692812
Mine_A_Dongri_Buzurg,5,2022,745.7857567251476,482.04839441669793,23.11963058510187,0.8748049891605184,20,3,938.7033214901558,6,3,High,1042.7065075107598,454.37203098590544,865.9115302148847
Mine_A_Dongri_Buzurg,6,2022,547.1543533341094,164.1463060002328,277.48995166452715,0.6521249245789388,14,2,701.3941481872686,6,4,High,482.04839441669793,1042.7065075107598,454.37203098590544
Mine_A_Dongri_Buzurg,7,2022,1082.0673119912658,324.62019359737974,445.3772248712497,0.7115156120565926,8,2,1401.9512419307111,6,3,High,164.1463060002328,482.04839441669793,1042.7065075107598
Mine_A_Dongri_Buzurg,8,2022,723.4256343254285,217.02769029762854,417.9349993094173,0.6834584656098852,9,2,833.7019427264205,7,2,High,324.62019359737974,164.1463060002328,482.04839441669793
Mine_A_Dongri_Buzurg,9,2022,1254.4383997061896,376.33151991185684,231.31379650819855,0.7419044277272333,9,1,1589.2103937669167,6,3,High,217.02769029762854,324.62019359737974,164.1463060002328
Mine_A_Dongri_Buzurg,10,2022,1030.206869705227,551.8480989295908,9.13469846645205,0.8690232674907125,21,4,1230.6727105664236,5,2,High,376.33151991185684,217.02769029762854,324.62019359737974
Mine_A_Dongri_Buzurg,11,2022,1285.1312863373637,826.081703145955,41.56015518805696,0.9647655285383934,24,3,1443.3973514769482,6,2,High,551.8480989295908,376.33151991185684,217.02769029762854
Mine_A_Dongri_Buzurg,12,2022,1392.1463498778598,1002.4204364260946,23.774255725884696,0.9716315189591102,17,3,1677.2847555747524,7,3,High,826.081703145955,551.8480989295908,376.33151991185684
Mine_A_Dongri_Buzurg,1,2023,520.3508804834556,349.7554911155962,47.86502685545151,0.8452820976163457,16,4,603.4460282508157,5,4,High,1002.4204364260946,826.081703145955,551.8480989295908
Mine_A_Dongri_Buzurg,2,2023,1029.443418326181,1144.414780797986,26.661443285934684,0.9700224823213598,21,5,1303.166387204878,8,3,Low,349.7554911155962,1002.4204364260946,826.081703145955
Mine_A_Dongri_Buzurg,3,2023,1070.9992652187489,644.9765033933488,42.07921110632112,0.9258952102847258,16,3,1298.0031423178848,6,3,High,1144.414780797986,349.7554911155962,1002.4204364260946
Mine_A_Dongri_Buzurg,4,2023,678.6111013716429,505.5480218714897,30.2636810922013,0.8984925772080675,21,4,797.4297140411915,5,3,High,644.9765033933488,1144.414780797986,349.7554911155962
Mine_A_Dongri_Buzurg,5,2023,747.6487714011475,560.6698939653209,15.063085734040804,0.855480208996555,23,4,874.0523087722019,8,2,High,505.5480218714897,644.9765033933488,1144.414780797986
Mine_A_Dongri_Buzurg,6,2023,1216.6238974455764,364.9871692336729,241.4874855196141,0.7513488748590481,9,1,1534.8341415496307,5,3,High,560.6698939653209,505.5480218714897,644.9765033933488
Mine_A_Dongri_Buzurg,7,2023,1007.8664225106462,302.35992675319386,485.82881256930034,0.7679669770480336,9,2,1185.076423273254,8,3,High,364.9871692336729,560.6698939653209,505.5480218714897
Mine_A_Dongri_Buzurg,8,2023,1470.5062362269096,441.1518708680729,304.02591285479525,0.7112582409430048,13,2,1836.1844008530759,5,3,High,302.35992675319386,364.9871692336729,560.6698939653209
Mine_A_Dongri_Buzurg,9,2023,978.8290194717163,293.64870584151487,443.1033882734554,0.6650812989391296,5,2,1091.7023066272873,5,2,High,441.1518708680729,302.35992675319386,364.9871692336729
Mine_A_Dongri_Buzurg,10,2023,941.294679011028,613.0145314508045,26.05238292319964,0.930477921679413,15,4,1126.443735308715,5,4,High,293.64870584151487,441.1518708680729,302.35992675319386
Mine_A_Dongri_Buzurg,11,2023,1369.2255556262621,800.4548678357397,45.59970756725246,0.919412028229331,16,4,1584.3260892911055,6,2,High,613.0145314508045,293.64870584151487,441.1518708680729
Mine_A_Dongri_Buzurg,12,2023,1395.7219067341607,1501.6374579960334,22.40569477980391,0.9790872018563963,20,5,1566.29711604763,6,4,Low,800.4548678357397,613.0145314508045,293.64870584151487
Mine_A_Dongri_Buzurg,1,2024,649.3854451431393,447.1674371286389,7.077443776572928,0.9695912368252733,18,3,796.9963712936515,5,4,High,1501.6374579960334,800.4548678357397,613.0145314508045
Mine_A_Dongri_Buzurg,2,2024,791.2126542453216,411.35808219920744,26.09117325594923,0.8330464431336212,18,4,941.4357466063741,5,2,High,447.1674371286389,1501.6374579960334,800.4548678357397
Mine_A_Dongri_Buzurg,3,2024,1434.5760777385806,1022.4615476562709,15.663302726226608,0.865829862998649,25,3,1688.809140621216,8,2,High,411.35808219920744,447.1674371286389,1501.6374579960334
Mine_A_Dongri_Buzurg,4,2024,1497.2612227632026,1871.5765284540032,28.36266337488794,0.9771877684035066,25,4,1734.87729089552,8,4,Low,1022.4615476562709,411.35808219920744,447.1674371286389
Mine_A_Dongri_Buzurg,5,2024,815.1480674507718,784.479049322813,24.62133595442549,0.9571891312950653,24,5,1007.3603928809872,8,2,Low,1871.5765284540032,1022.4615476562709,411.35808219920744
Mine_A_Dongri_Buzurg,6,2024,682.4156242119931,204.72468726359793,459.56106713528953,0.6449724029560524,14,2,813.6193663164663,5,2,High,784.479049322813,1871.5765284540032,1022.4615476562709
Mine_A_Dongri_Buzurg,7,2024,1346.5800119277592,403.97400357832777,375.5852132120426,0.6529536876561316,12,2,1710.3974778743882,8,4,High,204.72468726359793,784.479049322813,1871.5765284540032
Mine_A_Dongri_Buzurg,8,2024,1190.6295810552442,367.38800710223154,318.8047270801052,0.7619035629825631,14,1,1464.0350784545722,8,4,High,403.97400357832777,204.72468726359793,784.479049322813
Mine_A_Dongri_Buzurg,9,2024,1109.1746081984597,332.7523824595379,446.77439427032937,0.6013119487789704,12,2,1380.0162611974895,8,2,High,367.38800710223154,403.97400357832777,204.72468726359793
Mine_A_Dongri_Buzurg,10,2024,980.8033886726205,494.93043923112293,0.3281936858058776,0.9827006436210614,17,3,1220.887758581789,5,2,High,332.7523824595379,367.38800710223154,403.97400357832777
Mine_A_Dongri_Buzurg,11,2024,1415.8056141016784,1051.8156503234504,7.9145672061053,0.9969077384596992,18,5,1789.1302387095484,6,2,High,494.93043923112293,332.7523824595379,367.38800710223154
Mine_A_Dongri_Buzurg,12,2024,565.415393973499,438.2049554662967,23.942177234277956,0.8891347713449647,24,3,686.1914234372438,8,2,High,1051.8156503234504,494.93043923112293,332.7523824595379
Mine_A_Dongri_Buzurg,1,2025,1437.929346890246,1131.627454718255,48.449638366243576,0.8075678591418046,20,5,1677.321052830378,5,4,High,438.2049554662967,1051.8156503234504,494.93043923112293
Mine_A_Dongri_Buzurg,2,2025,1234.1536040820042,731.6906110093186,8.83790238372465,0.8575471675377035,17,4,1390.0991515970522,7,2,High,1131.627454718255,438.2049554662967,1051.8156503234504
Mine_A_Dongri_Buzurg,3,2025,661.1655744380381,435.22275317783686,34.50411202862363,0.9216623407447391,21,5,835.9281913548326,5,2,High,731.6906110093186,1131.627454718255,438.2049554662967
Mine_A_Dongri_Buzurg,4,2025,720.1884318114616,345.0113287501031,7.947863079130046,0.8887360637350913,15,3,800.6329262848803,6,2,High,435.22275317783686,731.6906110093186,1131.627454718255
Mine_A_Dongri_Buzurg,5,2025,561.9576731946157,419.78722444031695,9.871995620343066,0.9369476082630089,15,5,666.918049744416,6,3,High,345.0113287501031,435.22275317783686,731.6906110093186
Mine_A_Dongri_Buzurg,6,2025,858.9264963014645,257.6779488904393,244.91140184646179,0.6950912206010422,7,2,1010.7749124581026,5,2,High,419.78722444031695,345.0113287501031,435.22275317783686
Mine_A_Dongri_Buzurg,7,2025,1383.332343524787,414.9997030574361,497.856632495763,0.6066902761477635,5,2,1688.5387334339441,7,2,High,257.6779488904393,419.78722444031695,345.0113287501031
Mine_A_Dongri_Buzurg,8,2025,610.9246833981158,183.27740501943472,247.83451270115683,0.7127692234650109,10,1,724.7481196245924,8,2,High,414.9997030574361,257.6779488904393,419.78722444031695
Mine_A_Dongri_Buzurg,9,2025,705.0999016340741,211.5299704902222,394.27762341608917,0.7388072948972663,14,2,843.9443134807818,5,4,High,183.27740501943472,414.9997030574361,257.6779488904393
Mine_A_Dongri_Buzurg,10,2025,1016.4127470069337,805.4455955795024,40.92012817481804,0.8725871972918922,17,5,1270.2518678544104,5,4,High,211.5299704902222,183.27740501943472,414.9997030574361
Mine_A_Dongri_Buzurg,11,2025,541.3754009838967,557.4634167831077,8.996067818493708,0.9820412187745007,22,3,661.2418900939426,7,4,Low,805.4455955795024,211.5299704902222,183.27740501943472
Mine_A_Dongri_Buzurg,12,2025,997.2436196044923,602.459890626643,40.987004276945534,0.8007613288802038,15,4,1238.416518891576,6,3,High,557.4634167831077,805.4455955795024,211.5299704902222
Mine_B_Chikla,1,2016,1215.321851676184,828.2713621062601,34.26669976524073,0.9228385924083231,20,3,1482.5614626201486,8,2,High,828.2713621062601,828.2713621062601,828.2713621062601
Mine_B_Chikla,2,2016,1399.0053108138277,876.0694148518577,13.899945673049846,0.8345864174849934,23,3,1644.6982258764042,7,2,High,828.2713621062601,828.2713621062601,828.2713621062601
Mine_B_Chikla,3,2016,1466.610201023334,963.8859701704877,34.55634973564495,0.9785621827607076,22,3,1705.2338903636328,5,2,High,876.0694148518577,828.2713621062601,828.2713621062601
Mine_B_Chikla,4,2016,1228.2934881150331,929.2456688944028,1.2312955417020433,0.9641603711572376,16,3,1584.1006776977813,6,4,High,963.8859701704877,876.0694148518577,828.2713621062601
Mine_B_Chikla,5,2016,1357.6082056905198,878.0668511452053,33.03049893557174,0.9166892164130374,16,4,1553.7166445122543,5,3,High,929.2456688944028,963.8859701704877,876.0694148518577
Mine_B_Chikla,6,2016,911.1734356622173,273.3520306986652,263.77445557907885,0.7719955898358186,9,1,1150.491819450812,7,3,High,878.0668511452053,929.2456688944028,963.8859701704877
Mine_B_Chikla,7,2016,648.3101437311116,194.49304311933346,319.32246740446544,0.6653438034250603,7,1,808.6717290733409,6,3,High,273.3520306986652,878.0668511452053,929.2456688944028
Mine_B_Chikla,8,2016,1319.1858418976194,395.7557525692858,419.31165276239403,0.7757690765196597,5,2,1512.0729025815544,8,3,High,194.49304311933346,273.3520306986652,878.0668511452053
Mine_B_Chikla,9,2016,1200.0384210873633,360.011526326209,333.07753112555775,0.6115529637914976,5,2,1452.3699636993963,5,2,High,395.7557525692858,194.49304311933346,273.3520306986652
Mine_B_Chikla,10,2016,738.6387495552804,821.0334697912574,16.51086105222123,0.9573039098507209,21,4,905.2556437906588,8,4,Low,360.011526326209,395.7557525692858,194.49304311933346
Mine_B_Chikla,11,2016,1121.346736400213,709.1185923242338,12.161901241074863,0.8015468263408587,22,3,1278.0053246497487,8,2,High,821.0334697912574,360.011526326209,395.7557525692858
Mine_B_Chikla,12,2016,845.620607387769,800.3744604968742,33.50129157216742,0.9582618024125134,20,4,1032.520270780355,8,3,Medium,709.1185923242338,821.0334697912574,360.011526326209
Mine_B_Chikla,1,2017,1270.2664598926326,1165.495862943255,13.606698971976295,0.9301666279590249,20,4,1634.2464611494217,8,3,Medium,800.3744604968742,709.1185923242338,821.0334697912574
Mine_B_Chikla,2,2017,1087.421554135763,675.3205918400557,34.281268384484385,0.8379943772940263,23,3,1346.5415405538797,6,3,High,1165.495862943255,800.3744604968742,709.1185923242338
Mine_B_Chikla,3,2017,969.4634023717745,1007.1320149080385,11.213784401168603,0.8268585801144533,21,5,1229.0049559907295,7,4,Low,675.3205918400557,1165.495862943255,800.3744604968742
Mine_B_Chikla,4,2017,632.2633100027149,668.8351968410261,0.42735979114523204,0.974316008080116,24,4,804.1569645374761,6,4,Low,1007.1320149080385,675.3205918400557,1165.495862943255
Mine_B_Chikla,5,2017,1027.574102363254,787.0432104830501,37.65646622653589,0.8824666206718098,24,5,1316.2720086773973,6,2,High,668.8351968410261,1007.1320149080385,675.3205918400557
Mine_B_Chikla,6,2017,826.8653819421156,248.05961458263468,474.0927099059141,0.6047120097870076,8,2,1022.4682541873694,5,3,High,787.0432104830501,668.8351968410261,1007.1320149080385
Mine_B_Chikla,7,2017,704.6203873447004,258.7579412682881,249.15527731051912,0.677259820009348,11,2,866.1079734902249,6,4,High,248.05961458263468,787.0432104830501,668.8351968410261
Mine_B_Chikla,8,2017,533.3618310615467,160.008549318464,455.42601117608467,0.6275998773723405,5,2,622.4059423861598,6,2,High,258.7579412682881,248.05961458263468,787.0432104830501
Mine_B_Chikla,9,2017,1092.538150729945,327.7614452189835,429.729510275448,0.6164377281297977,5,2,1388.6885019590286,8,4,High,160.008549318464,258.7579412682881,248.05961458263468
